id,domain,prompt,Gemma-2-27b-it,Llama-3.2-1B-Instruct
108,mmlu_high_school_biology,"An organism exposed to wild temperature fluctuations shows very little, if any, change in its metabolic rate. This organism is most probably a",False,True
109,mmlu_high_school_biology,What was the prevailing notion prior to the time of Lyell and Darwin?,True,False
110,mmlu_high_school_biology,"On Andros Islands in the Bahamas, populations of mosquito fish, Gambusia hubbsi, colonized a series of ponds. These ponds are no longer connected. However, the environments are very similar except that some ponds contain predatory fish, while others do not. In high predation ponds, selection has favored the evolution of a body shape that enables rapid bursts of speed. In low predation ponds, another body type is favored—one that is well-suited to swim for long periods of time.",True,False
111,mmlu_high_school_biology,Which of the following statement is supported by the information given in the pedigree?,True,False
112,mmlu_high_school_biology,"A proficient engineer can easily design skeletal structures that are more functional than those currently found in the forelimbs of such diverse mammals as horses, whales, and bats. That the actual forelimbs of these mammals do not seem to be optimally arranged is because",True,False
113,mmlu_high_school_biology,Which of the following pieces of evidence most strongly supports the common origin of all life on Earth?,True,False
114,mmlu_high_school_biology,Organisms in which of the following phyla have a true coelom?,False,False
115,mmlu_high_school_biology,"A certain autosomal recessive trait is expressed in 1% of a population. Assuming that the population is in Hardy-Weinberg equilibrium, what percent of the population are carriers but do not express the trait?",True,False
116,mmlu_high_school_biology,Which of the following properties is responsible for holding together the water molecules in a vertical column of water in xylem vessels of a plant?,False,True
117,mmlu_high_school_biology,Which of the following statements is NOT correct about apoptosis?,True,False
118,mmlu_high_school_biology,All of the following organs in the digestive system secrete digestive enzymes EXCEPT the,True,True
119,mmlu_high_school_biology,All of the following are stimulated by the sympathetic nervous system EXCEPT,True,False
120,mmlu_high_school_biology,"In the inherited disorder called Pompe disease, glycogen breakdown in the cytosol occurs normally and blood glucose levels are normal, yet glycogen accumulates in lysosomes. This suggests a malfunction with",True,True
121,mmlu_high_school_biology,A trend toward the decrease in the size of plants on the slopes of mountains as altitudes increase is an example of,True,True
122,mmlu_high_school_biology,Which of the following is an example of a cline?,False,False
123,mmlu_high_school_biology,"A healthy man and woman are worried about having children because they are both carriers of sickle-cell disease. If the couple have a biological child, what is the chance that the child will inherit sickle-cell disease?",False,True
124,mmlu_high_school_biology,"Females with Turner's syndrome have a high incidence of hemophilia, a recessive, X-linked trait. Based on this information, it can be inferred that females with this condition",False,False
125,mmlu_high_school_biology,Which of the following is the direct energy source that allows ATP synthase to produce ATP in mitochondria?,True,False
126,mmlu_high_school_biology,Which of the following cells is most closely associated with phagocytosis?,True,True
127,mmlu_high_school_biology,Lampreys attach to the skin of lake trout and absorb nutrients from its body. This relationship is an example of,True,True
128,mmlu_high_school_biology,Which of the following is correct about organisms that are the first to colonize a habitat undergoing ecological succession?,True,True
129,mmlu_high_school_biology,"Unlike large populations, small populations are vulnerable to various processes that draw populations down an extinction vortex toward smaller and smaller populations until no individuals survive. Which of the following statements correctly identifies the factors that endanger a population?",True,False
130,mmlu_high_school_biology,Fossil evidence indicates that horses have gradually increased in size over geologic time. Which of the following terms best describes this?,True,False
131,mmlu_high_school_biology,Which describes an African butterfly species that exists in two strikingly different color patterns?,True,False
132,mmlu_high_school_biology,"Regarding meiosis and mitosis, one difference between the two forms of cellular reproduction is that in meiosis",True,False
133,mmlu_high_school_biology,Which of the following about meiosis is NOT true?,True,False
134,mmlu_high_school_biology,Oligomycin is an antibiotic that blocks proton channels in the cristae of mitochondria by binding to ATP synthase. Which of the following would be the first expected response after the application of oligomycin to cells?,True,True
135,mmlu_high_school_biology,"If neutral variation is truly ""neutral,"" then it should have no effect on",False,False
136,mmlu_high_school_biology,Which of the following characteristics would allow you to distinguish a prokaryotic cell from an animal cell?,True,True
137,mmlu_high_school_biology,"This process leads to the net production of two pyruvate, two ATP, and two NADH.",True,False
138,mmlu_high_school_biology,"When oxygen becomes unavailable, this process regenerates NAD+, allowing respiration to continue.",True,False
139,mmlu_high_school_biology,"Before the human genome was sequenced by the Human Genome Project, scientists expected that they would find about 100,000 genes. In fact, they discovered that humans have only about 24,000 genes. How can we exhibit so many different traits from so few genes?",True,True
140,mmlu_high_school_biology,Which of the following must exist in a population before natural selection can act upon that population?,True,False
141,mmlu_high_school_biology,You observe a species that gives birth to only one offspring at a time and has a relatively long life-span for its body size. Which of the following is probably also true of this organism?,True,False
142,mmlu_high_school_biology,A piece of potato is dropped into a beaker of pure water. Which of the following describes the initial condition when the potato enters the water?,False,True
143,mmlu_high_school_biology,"In most ecosystems, net primary productivity is important because it represents the",False,False
144,mmlu_high_school_biology,"During a study session about evolution, one of your fellow students remarks, ""The giraffe stretched its neck while reaching for higher leaves; its offspring inherited longer necks as a result."" Which statement is most likely to be helpful in correcting this student's misconception?",True,True
145,mmlu_high_school_biology,Incomplete dominance and epistasis are two terms that define genetic relationships. Which of the following statements best describes the differences or similarities between the two terms?,False,True
146,mmlu_high_school_biology,Which of the following statements about the DNA in one of your liver cells is correct?,True,False
147,mmlu_high_school_biology,Energy is harvested during cellular respiration in stages. Which of the following correctly states which phase of cellular respiration harvests the most energy and the correct explanation why?,True,False
148,mmlu_high_school_biology,Which of the following best explains why drinking breast milk is beneficial to a human infant?,True,True
149,mmlu_high_school_biology,"During oxidative phosphorylation, the energy needed to drive ATP synthesis comes from one source. Which of the following statements states the immediate source of that energy?",True,True
150,mmlu_high_school_biology,"Easily produced genetic variation is key to the rapid evolution of viral and microbial populations. Furthermore, pathogens that need to escape the immune system rely on this variation to generate new surface antigens that go unrecognized by the host’s immune system. Which of the following is an example of this antigenic variation?",True,True
151,mmlu_high_school_biology,"If a couple has had three sons and the woman is pregnant with their fourth child, what is the probability that child 4 will also be male?",True,False
152,mmlu_high_school_biology,Which of the following is an incorrect statement about gel electrophoresis?,True,False
153,mmlu_high_school_biology,Which of the following observations helped Darwin shape his concept of descent with modification?,False,False
154,mmlu_high_school_biology,Which of the following statements about post-transcriptional modification are incorrect?,True,False
155,mmlu_high_school_biology,Photosynthesis requires,False,True
156,mmlu_high_school_biology,"The first simple cells evolved approximately 3.5 billion years ago, followed by the more complex eukaryotic cells 2.1 billion years ago. Which of the following statements is correct?",True,True
157,mmlu_high_school_biology,The sequence of amino acids in hemoglobin molecules of humans is more similar to the hemoglobin of chimpanzees than it is to the hemoglobin of dogs. This similarity suggests that,True,True
158,mmlu_high_school_biology,Basepair sequence that signals the start site for gene transcription.,False,True
159,mmlu_high_school_biology,Those being hunted adopt a coloring scheme that allows them to blend in to the colors of the environment.,False,True
160,mmlu_high_school_biology,"A baby duck runs for cover when a large object is tossed over its head. After this object is repeatedly passed overhead, the duck learns there is no danger and stops running for cover when the same object appears again. This is an example of",True,True
161,mmlu_high_school_biology,Stretching out from the equator is a wide belt of tropical rain forests that are being cut down to provide exotic woods for export to the U.S. and to make land available to graze beef cattle. Which of the following statements is a negative consequence of clear-cutting the tropical rain forests?,True,False
162,mmlu_high_school_biology,The theory of evolution is most accurately described as,True,True
163,mmlu_high_school_biology,Which of the following statements explains how a point mutation can have no negative impact in the protein formed from a sequence in DNA?,True,False
164,mmlu_high_school_biology,Which of the following statements correctly characterizes an autoimmune disease?,True,True
165,mmlu_high_school_biology,All of the following play an important role in regulating respiration in humans EXCEPT,False,False
166,mmlu_high_school_biology,Water and minerals that reach the xylem in the center of a plant root must first,True,True
167,mmlu_high_school_biology,A lizard lacking a chemical defense mechanism that is colored in the same way as a lizard that has a defense mechanism is displaying,False,False
168,mmlu_high_school_biology,"Logically, which of these should cast the most doubt on the relationships depicted by an evolutionary tree?",True,True
169,mmlu_high_school_biology,Sexual dimorphism is most often a result of,False,True
170,mmlu_high_school_biology,Which of the following statements about meiosis is correct?,True,True
171,mmlu_high_school_biology,"Stomata allow gases, such as H2O and CO2, to exchange between the inside of a plant leaf and the surrounding environment. Which of the following occurs under normal daytime environmental conditions?",True,False
172,mmlu_high_school_biology,Which of these makes determining the evolutionary relatedness of different species based on the amino acid sequence of homologous proteins generally less accurate than determinations of relatedness based on the nucleotide sequences of homologous genes?,True,True
173,mmlu_high_school_biology,An animal that is harmless copies the appearance of an animal that is dangerous as a defense mechanism to make predators think twice about attacking.,True,True
174,mmlu_high_school_biology,The pH of two lakes is measured. Lake A has a pH of 8.0; Lake B has a pH of 6.0. Which of the following statements is correct about these lakes?,True,False
175,mmlu_high_school_biology,A plant grows in the opposite direction of the gravitational force. This is an example of,True,False
176,mmlu_high_school_biology,Which of the following is known to be involved in the photoperiodic flowering response of angiosperms?,True,True
177,mmlu_high_school_biology,"In plants, the tendency of climbing vines to twine their tendrils around a trellis is called",True,False
178,mmlu_high_school_biology,Which of the following is not an observation or inference on which natural selection is based?,True,True
179,mmlu_high_school_biology,Microtubules are protein filaments assembled from tubulin protein subunits. The chemical colchicine prevents the assembly of microtubules by binding to tubulin protein subunits. Which of the following cellular processes would be most impaired by the application of colchicine?,True,True
180,mmlu_high_school_biology,The principle inorganic compound found in living things is,False,False
181,mmlu_high_school_biology,Which of the following statements is an inference of natural selection?,True,True
182,mmlu_high_school_biology,"Recently, seasonal dead zones in low-oxygen waters have been occurring annually in the Gulf of Mexico near the mouth of the Mississippi River. The dead zones result from the rapid growth of photosynthetic phytoplankton (algal blooms) and their subsequent decay by oxygen-depleting microbes in the water column. Which of the following factors most likely triggers the algal blooms and the associated dead zones?",True,True
183,mmlu_high_school_biology,Which of the following best summarizes the process of allopatric speciation?,True,True
184,mmlu_high_school_biology,"In a hypothetical population's gene pool, an autosomal gene, which had previously been fixed, undergoes a mutation that introduces a new allele, one inherited according to incomplete dominance. Natural selection then causes stabilizing selection at this locus. Consequently, what should happen over the course of many generations?",False,False
185,mmlu_high_school_biology,Which of the following is the correct characteristic of arteries?,True,True
186,mmlu_high_school_biology,Which of the following statements about trypsin is NOT true?,True,True
187,mmlu_high_school_biology,Transcription-affecting DNA region that may be located thousands of basepairs away from the promoter.,True,False
188,mmlu_high_school_biology,Which of the following are traits that are affected by more than one gene?,False,True
189,mmlu_high_school_biology,A student conducts an experiment to test the efficiency of a certain enzyme. Which of the following protocols would probably not result in a change in the enzyme’s efficiency?,False,True
190,mmlu_high_school_biology,"Kangaroo rats are better able to concentrate urine than humans are. It would be expected that, compared to the nephrons of human kidneys, the nephrons of kangaroo-rat kidneys would have",True,False
191,mmlu_high_school_biology,"The geneticist Mary Lyon hypothesized the existence of structures visible just under the nuclear membrane in mammals, which were later named Barr bodies. Which of the following statement is NOT correct about Barr bodies?",True,False
192,mmlu_high_school_biology,An animal cell that is permeable to water but not salts has an internal NaCl concentration of 10%. If placed in freshwater the cell will,True,False
193,mmlu_high_school_biology,Chemiosmosis occurs in I.Mitochondria II. Nuclei III. Chloroplasts,True,True
194,mmlu_high_school_biology,All of the following are examples of events that can prevent interspecific breeding EXCEPT,True,False
195,mmlu_high_school_biology,The relatives of a group of pelicans from the same species that separated from each other because of an unsuccessful migration are reunited 150 years later and find that they are unable to produce offspring. This is an example of,True,False
196,mmlu_high_school_biology,"If two modern organisms are distantly related in an evolutionary sense, then one should expect that",False,False
197,mmlu_high_school_biology,"When water evaporates from the surface of a pond, what happens to the remaining liquid water?",True,False
198,mmlu_high_school_biology,Members of which of the following groups are most likely to be surrounded by a protein coat?,True,False
199,mmlu_high_school_biology,Villi and microvilli are present in the small intestine and aid in reabsorption by,True,True
200,mmlu_high_school_biology,The transfer of DNA between two bacterial cells connected by sex pili is known as,True,True
201,mmlu_high_school_biology,"More than a dozen species of Darwin's finches with various specialized adaptations inhabit the Galápagos Islands. Each species possesses a specialized adaptation for obtaining food. Why is it that similar adaptations do not exist among the finches of the South American mainland, the presumed origin of the Galápagos finch ancestor?",False,True
202,mmlu_high_school_biology,Which of the events described below agrees with the idea of catastrophism?,True,True
203,mmlu_high_school_biology,Which of the following statements correctly describes what happens to the preRNA during RNA processing?,True,True
204,mmlu_high_school_biology,A small population of birds is blown to an isolated island by a hurricane and establishes a colony. The gene pool of the newly established population of birds is likely to reflect the effects of which of the following?,True,True
205,mmlu_high_school_biology,"Nymphaea odorata, a water lily, is an aquatic plant whose leaves and flowers float on the surface of the water. Which of the following characteristics would be expected for leaves of this plant?",True,False
206,mmlu_high_school_biology,Which of the following statements is not correct about lipids?,True,False
207,mmlu_high_school_biology,Heterozygote advantage should be most closely linked to which of the following?,False,False
208,mmlu_high_school_biology,"African lungfish often live in small, stagnant, freshwater pools. With reduced gills, they differ from other fish in that they breathe air. They also differ in that they release the nitrogen waste urea instead of ammonia. Which of the following statements correctly explains how this is an advantage for lungfish?",True,False
209,mmlu_high_school_biology,Which of the following statements about the immune system is NOT correct?,True,False
210,mmlu_high_school_biology,Which of the following is most correct concerning cell differentiation in vertebrates?,True,True
211,mmlu_high_school_biology,"All of the following support the endosymbiotic theory that ancestors of mitochondria and chloroplasts were once independent, free-living prokaryotes EXCEPT:",True,False
212,mmlu_high_school_biology,"The frequency of a particular allele in a population of 1,000 birds in Hardy-Weinberg equilibrium is 0.3. If the population remains in equilibrium, what would be the expected frequency of that allele after 500 years?",True,False
213,mmlu_high_school_biology,Which of the following best accounts for the ability of legumes to grow well in nitrogen-poor soils?,True,True
214,mmlu_high_school_biology,"To ensure that hatchling sea turtles orient to the sea rather than inland, which of the following is the most environmentally sound practice around sea turtle nest sites?",True,False
215,mmlu_high_school_biology,"In general, animal cells differ from plant cells in that animal cells have",False,False
216,mmlu_high_school_biology,Which of the following disorders will most likely result from X chromosome aneuploidy in women?,True,True
217,mmlu_high_school_biology,Which statement about the beak size of finches on the island of Daphne Major during prolonged drought is true?,True,True
218,mmlu_high_school_biology,"The normal pH of the cytosol is about 7.2. Most enzymes in the lysosome, however, are only active at a pH of 5. This suggests that",True,False
219,mmlu_high_school_biology,A feature of amino acids NOT found in carbohydrates is the presence of,True,True
